Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA tragic incident occurred in Libyan waters south of the Italian island of Lampedusa,","Hundreds of people are feared to have drowned after a boat carrying up to 700 migrants capsized in the Mediterranean Sea, the Italian coastguard says.","{'Min_10.0% Prob': 5.294921875, 'Min_20.0% Prob': 3.8171875, 'Min_30.0% Prob': 3.228515625, 'Min_40.0% Prob': 2.7757457386363638, 'Min_50.0% Prob': 2.4813755580357144}",0.2806813716888428,"{'rouge1': Score(precision=0.16, recall=0.2857142857142857, fmeasure=0.20512820512820512), 'rouge2': Score(precision=0.041666666666666664, recall=0.07692307692307693, fmeasure=0.05405405405405406), 'rougeL': Score(precision=0.12, recall=0.21428571428571427, fmeasure=0.15384615384615383)}",113,1,0.8652205052126819,Likely Contaminated,0,0.35969195484754335,Not Contaminated,1,0.6076302288397879,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantStuart Campbell, a blogger known for his advocacy of Scottish independence, was arrested in",The pro-independence blogger behind the Wings Over Scotland website has been arrested for alleged online harassment.,"{'Min_10.0% Prob': 11.203125, 'Min_20.0% Prob': 10.614583333333334, 'Min_30.0% Prob': 9.1515625, 'Min_40.0% Prob': 7.770647321428571, 'Min_50.0% Prob': 6.53515625}",0.5912514925003052,"{'rouge1': Score(precision=0.23529411764705882, recall=0.2857142857142857, fmeasure=0.2580645161290323), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.14285714285714285, fmeasure=0.12903225806451615)}",91,1,0.6290858352825044,Likely Contaminated,1,0.8012025540040053,Likely Contaminated,1,0.7345025477033168,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOn June 17, a trailer was stolen from Burton's Foods Ltd in Cwm","The case against two men accused of stealing £20,000 of biscuits from the makers of Jammie Dodgers and Wagon Wheels has been dropped.","{'Min_10.0% Prob': 7.93359375, 'Min_20.0% Prob': 6.92109375, 'Min_30.0% Prob': 5.93505859375, 'Min_40.0% Prob': 5.077769886363637, 'Min_50.0% Prob': 4.419712611607143}",0.1997609436511993,"{'rouge1': Score(precision=0.041666666666666664, recall=0.07142857142857142, fmeasure=0.052631578947368425), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.07142857142857142, fmeasure=0.052631578947368425)}",103,1,0.8183493906521179,Likely Contaminated,0,0.48896325051273526,Not Contaminated,1,0.9172767857142857,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantPolling stations in Cheshire's 11 constituencies, including Chester, Congleton",People are voting in Cheshire in the general and local council elections.,"{'Min_10.0% Prob': 8.7890625, 'Min_20.0% Prob': 8.6015625, 'Min_30.0% Prob': 8.376302083333334, 'Min_40.0% Prob': 6.676171875, 'Min_50.0% Prob': 6.111979166666667}",0.5246951580047607,"{'rouge1': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.09090909090909091, recall=0.1111111111111111, fmeasure=0.09999999999999999), 'rougeL': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818)}",62,0,0.4981174517189144,Not Contaminated,1,0.5688328648772083,Likely Contaminated,1,0.7182645956984192,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantBetween June 2014 and September 2013, there was a significant drop in","The number of children put forward for adoption by local councils in England has fallen by almost half in under a year, the latest figures show.","{'Min_10.0% Prob': 8.423828125, 'Min_20.0% Prob': 6.5828125, 'Min_30.0% Prob': 5.236572265625, 'Min_40.0% Prob': 4.56806640625, 'Min_50.0% Prob': 3.921875}",0.2944872379302978,"{'rouge1': Score(precision=0.07692307692307693, recall=0.16666666666666666, fmeasure=0.10526315789473684), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.08333333333333333, fmeasure=0.05263157894736842)}",118,0,0.43072853461046223,Not Contaminated,0,0.4889439536474005,Not Contaminated,0,0.44907612607980274,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantJames Holmes, 24, is accused of a mass shooting during a midnight showing of","Cameras will be banned from next week's hearing when the suspect in the Colorado cinema shooting is to be formally charged, a judge has ruled.","{'Min_10.0% Prob': 7.21875, 'Min_20.0% Prob': 6.65, 'Min_30.0% Prob': 6.1982421875, 'Min_40.0% Prob': 5.473721590909091, 'Min_50.0% Prob': 4.747140066964286}",0.2421037852764129,"{'rouge1': Score(precision=0.11538461538461539, recall=0.21428571428571427, fmeasure=0.15), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.14285714285714285, fmeasure=0.1)}",108,1,0.7114796495370032,Likely Contaminated,1,0.5892515723999958,Likely Contaminated,1,0.7124012880146927,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe East Lindsey District Council's planning committee rejected a proposal to develop a site near Ske,Plans for a traveller site near a resort town have been rejected by councillors.,"{'Min_10.0% Prob': 12.65625, 'Min_20.0% Prob': 10.609375, 'Min_30.0% Prob': 8.12109375, 'Min_40.0% Prob': 7.34609375, 'Min_50.0% Prob': 6.269252232142857}",0.5280650854110718,"{'rouge1': Score(precision=0.42857142857142855, recall=0.35294117647058826, fmeasure=0.3870967741935484), 'rouge2': Score(precision=0.07692307692307693, recall=0.0625, fmeasure=0.06896551724137931), 'rougeL': Score(precision=0.2857142857142857, recall=0.23529411764705882, fmeasure=0.2580645161290323)}",83,1,0.8573926555854604,Likely Contaminated,1,0.7877534918579083,Likely Contaminated,1,0.8192278302837512,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the controversy surrounding the UK government's revaluation of business premises, which","Critics of the government's planned changes to business rates are raising ""genuine"" concerns, a former local government minister says.","{'Min_10.0% Prob': 7.095703125, 'Min_20.0% Prob': 6.00390625, 'Min_30.0% Prob': 5.602678571428571, 'Min_40.0% Prob': 5.073828125, 'Min_50.0% Prob': 4.8115234375}",0.4251352846622467,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.05263157894736842, recall=0.07142857142857142, fmeasure=0.06060606060606061), 'rougeL': Score(precision=0.2, recall=0.26666666666666666, fmeasure=0.2285714285714286)}",102,1,0.7993378105525527,Likely Contaminated,1,0.5997946327131648,Likely Contaminated,1,0.6515895750491337,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe European Parliament elections saw a slight increase in voter turnout to 43.1%,",Here are the key results of the 2014 European elections.,"{'Min_10.0% Prob': 6.75, 'Min_20.0% Prob': 6.236328125, 'Min_30.0% Prob': 5.555989583333333, 'Min_40.0% Prob': 5.0537109375, 'Min_50.0% Prob': 4.296549479166667}",0.459554374217987,"{'rouge1': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666)}",70,1,0.6910172138245342,Likely Contaminated,1,0.6303400456408635,Likely Contaminated,1,0.736940541914226,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe decommissioned Transocean Winner ran aground at Dalmore, Lewis,","The owner of a 17,000-tonne oil rig which ran aground on the Western Isles last year has paid the Maritime and Coastguard Agency (MCA) £400,000.","{'Min_10.0% Prob': 8.307291666666666, 'Min_20.0% Prob': 6.8828125, 'Min_30.0% Prob': 5.873579545454546, 'Min_40.0% Prob': 5.091536458333334, 'Min_50.0% Prob': 4.413805509868421}",0.3005276620388031,"{'rouge1': Score(precision=0.07142857142857142, recall=0.2222222222222222, fmeasure=0.10810810810810811), 'rouge2': Score(precision=0.037037037037037035, recall=0.125, fmeasure=0.05714285714285714), 'rougeL': Score(precision=0.07142857142857142, recall=0.2222222222222222, fmeasure=0.10810810810810811)}",115,0,0.3599438618559966,Not Contaminated,0,0.40662713902992714,Not Contaminated,0,0.48378761230599465,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantBradley Wiggins, at 34 years old, won the men's individual time",Great Britain's Sir Bradley Wiggins clinched his first road world title with a thrilling time trial victory at the World Championships in Ponferrada.,"{'Min_10.0% Prob': 8.486328125, 'Min_20.0% Prob': 7.04765625, 'Min_30.0% Prob': 5.74462890625, 'Min_40.0% Prob': 4.9479758522727275, 'Min_50.0% Prob': 4.358189174107143}",0.5572580695152283,"{'rouge1': Score(precision=0.20833333333333334, recall=0.4166666666666667, fmeasure=0.2777777777777778), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666)}",107,0,0.47872116580304774,Not Contaminated,1,0.6612898141192158,Likely Contaminated,0,0.34595379441067187,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the personal experiences of Samantha Cameron, wife of former UK Prime Minister David","Samantha Cameron, the wife of the former Prime Minister, has said their son's death ""overshadowed everything"".","{'Min_10.0% Prob': 9.94921875, 'Min_20.0% Prob': 7.525, 'Min_30.0% Prob': 6.443359375, 'Min_40.0% Prob': 5.3986328125, 'Min_50.0% Prob': 4.914713541666667}",0.5964146256446838,"{'rouge1': Score(precision=0.47058823529411764, recall=0.5, fmeasure=0.48484848484848486), 'rouge2': Score(precision=0.1875, recall=0.2, fmeasure=0.19354838709677422), 'rougeL': Score(precision=0.4117647058823529, recall=0.4375, fmeasure=0.42424242424242425)}",91,1,0.5725450723363671,Likely Contaminated,1,0.573739905740357,Likely Contaminated,0,0.48049618400818284,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantPolice were called to Argyle Street near the Argyll Arcade around 01:,A man in is hospital with life threatening injures after an early morning disturbance in Glasgow city centre.,"{'Min_10.0% Prob': 9.59375, 'Min_20.0% Prob': 8.21484375, 'Min_30.0% Prob': 7.4640625, 'Min_40.0% Prob': 7.049665178571429, 'Min_50.0% Prob': 6.465277777777778}",0.1387922018766403,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",81,1,0.7739105075197751,Likely Contaminated,1,0.5778254409061919,Likely Contaminated,1,0.8022424781101252,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the career of a 26-year-old footballer who was released by,League Two side Stevenage have signed their third striker of the summer by bringing in free agent Jake Hyde.,"{'Min_10.0% Prob': 6.939453125, 'Min_20.0% Prob': 6.123046875, 'Min_30.0% Prob': 5.688151041666667, 'Min_40.0% Prob': 5.21337890625, 'Min_50.0% Prob': 4.8423828125}",0.2348017990589141,"{'rouge1': Score(precision=0.15789473684210525, recall=0.2, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.13333333333333333, fmeasure=0.11764705882352941)}",81,1,0.909692934486189,Likely Contaminated,1,0.6089858965506145,Likely Contaminated,1,0.9094660694100279,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantDuring a match at the Vitality Stadium, referee Craig Pawson suffered a facial injury",Fourth official Kevin Friend has been released from hospital after collapsing and hitting his head in Tuesday's game between Bournemouth and Southampton.,"{'Min_10.0% Prob': 10.33203125, 'Min_20.0% Prob': 8.6201171875, 'Min_30.0% Prob': 6.790178571428571, 'Min_40.0% Prob': 6.163194444444445, 'Min_50.0% Prob': 5.27001953125}",0.2819346785545349,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",120,1,0.6506254807452774,Likely Contaminated,1,0.5146478538287615,Likely Contaminated,1,0.5931240116436709,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantArchbishop of Westminster Vincent Nichols highlighted that Christians are among the most persecuted groups globally,","Christian refugees fleeing Syria are being bypassed by the UK government, the head of the Roman Catholic Church in England and Wales has said.","{'Min_10.0% Prob': 10.3359375, 'Min_20.0% Prob': 7.00859375, 'Min_30.0% Prob': 6.130022321428571, 'Min_40.0% Prob': 5.2302734375, 'Min_50.0% Prob': 4.440579927884615}",0.3225353956222534,"{'rouge1': Score(precision=0.16666666666666666, recall=0.26666666666666666, fmeasure=0.2051282051282051), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385)}",112,1,0.7611384844030389,Likely Contaminated,1,0.6166594124374853,Likely Contaminated,1,0.8470162732258254,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOn June 7, a Chinese-made Y-8 aircraft crashed in the Andaman","Bad weather caused a military plane to crash in Myanmar last month with 122 people on board, state media say.","{'Min_10.0% Prob': 10.75, 'Min_20.0% Prob': 9.1142578125, 'Min_30.0% Prob': 7.768229166666667, 'Min_40.0% Prob': 6.91162109375, 'Min_50.0% Prob': 5.616033380681818}",0.4750460982322693,"{'rouge1': Score(precision=0.15, recall=0.23076923076923078, fmeasure=0.18181818181818185), 'rouge2': Score(precision=0.05263157894736842, recall=0.08333333333333333, fmeasure=0.06451612903225808), 'rougeL': Score(precision=0.15, recall=0.23076923076923078, fmeasure=0.18181818181818185)}",82,0,0.38944475652772786,Not Contaminated,1,0.5958197622959953,Likely Contaminated,0,0.45078892933254827,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe US Federal Reserve, led by Chair Janet Yellen, decided to maintain interest rates",The US Federal Reserve has kept interest rates at between 0.25% and 0.5% in the face of an uncertain jobs market.,"{'Min_10.0% Prob': 6.923828125, 'Min_20.0% Prob': 5.33046875, 'Min_30.0% Prob': 4.671875, 'Min_40.0% Prob': 3.989346590909091, 'Min_50.0% Prob': 3.5010463169642856}",0.5968774557113647,"{'rouge1': Score(precision=0.21739130434782608, recall=0.35714285714285715, fmeasure=0.27027027027027023), 'rouge2': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714), 'rougeL': Score(precision=0.21739130434782608, recall=0.35714285714285715, fmeasure=0.27027027027027023)}",75,0,0.39598486955642376,Not Contaminated,0,0.30786421226766875,Not Contaminated,0,0.3782417908888498,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a closely contested match between Macclesfield Town and Dover Athletic, Dover initially",Two Chris Holroyd goals in six second-half minutes gave Macclesfield a 2-1 win over Dover at Moss Rose in the National League.,"{'Min_10.0% Prob': 10.635416666666666, 'Min_20.0% Prob': 8.399088541666666, 'Min_30.0% Prob': 6.90625, 'Min_40.0% Prob': 5.919759114583333, 'Min_50.0% Prob': 5.216666666666667}",0.5719091892242432,"{'rouge1': Score(precision=0.125, recall=0.23076923076923078, fmeasure=0.16216216216216217), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.15384615384615385, fmeasure=0.10810810810810811)}",83,1,0.5241353485057744,Likely Contaminated,1,0.643312706226333,Likely Contaminated,1,0.6266814458047628,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantPrivate Chelsea Manning, formerly known as Bradley Manning, was sentenced to 35 years in","The Pentagon is considering transferring Private Chelsea Manning to a civilian prison in order to treat her gender dysphoria, US media report.","{'Min_10.0% Prob': 10.875, 'Min_20.0% Prob': 8.63828125, 'Min_30.0% Prob': 7.293247767857143, 'Min_40.0% Prob': 6.0228515625, 'Min_50.0% Prob': 5.417154947916667}",0.5273857116699219,"{'rouge1': Score(precision=0.18181818181818182, recall=0.2857142857142857, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.047619047619047616, recall=0.07692307692307693, fmeasure=0.058823529411764705), 'rougeL': Score(precision=0.18181818181818182, recall=0.2857142857142857, fmeasure=0.2222222222222222)}",93,0,0.44891828376982806,Not Contaminated,1,0.6087925514449742,Likely Contaminated,0,0.4644532279470194,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the legal and political fallout surrounding the ""Lagarde list,"" which",Former Greek Finance Minister George Papaconstantinou has been found guilty of removing relatives' names from a list of potential Greek tax evaders.,"{'Min_10.0% Prob': 8.5390625, 'Min_20.0% Prob': 7.00625, 'Min_30.0% Prob': 5.483154296875, 'Min_40.0% Prob': 4.74384765625, 'Min_50.0% Prob': 3.9126352163461537}",0.2232979834079742,"{'rouge1': Score(precision=0.045454545454545456, recall=0.07692307692307693, fmeasure=0.05714285714285715), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.07692307692307693, fmeasure=0.05714285714285715)}",116,1,0.5598918074842649,Likely Contaminated,0,0.46136233400664417,Not Contaminated,1,0.6937405094905098,Likely Contaminated
